0 2.61072 0
0.241057 2.61072 0.00017
0.482114 2.61072 0.00033
180.31	3.26398	0.04857
180.552	3.26706	0.0489
180.793	3.27013	0.04934
181.034	3.27322	0.04965
181.275	3.2763	0.05007
181.516	3.27939	0.05036
181.757	3.28249	0.05075
181.998	3.28559	0.05101
182.239	3.2887	0.05136
182.48	3.29181	0.05158
182.721	3.29492	0.05186
182.962	3.29812	0.05199
183.203	3.30131	0.05223
183.444	3.30459	0.05232
183.685	3.30786	0.05256
183.926	3.31122	0.0526
184.167	3.31466	0.0528
184.408	3.31817	0.05291
184.65	3.32169	0.05321
184.891	3.32529	0.05337
185.132	3.32889	0.05379
185.373	3.3325	0.05405
185.614	3.3361	0.05459
185.855	3.33965	0.05491
186.096	3.34326	0.05548
186.337	3.34674	0.0559
186.578	3.3503	0.05643
186.819	3.35378	0.05688
187.06	3.35727	0.05744
187.301	3.36069	0.05788
187.542	3.36403	0.0584
187.783	3.36739	0.05864
188.024	3.37082	0.05902
188.265	3.37419	0.05918
188.506	3.37772	0.05939
188.747	3.38125	0.0595
188.989	3.38487	0.05966
189.23	3.38857	0.05969
189.471	3.39235	0.0599
189.712	3.39615	0.05996
189.953	3.4001	0.06016
190.194	3.40406	0.06036
190.435	3.40802	0.06071
190.676	3.41199	0.06098
190.917	3.41597	0.06138
191.158	3.41995	0.06169
191.399	3.42394	0.06212
191.64	3.42793	0.06246
191.881	3.43193	0.06292
192.122	3.43594	0.06327
192.363	3.43995	0.06375
192.604	3.44397	0.06412
192.845	3.44799	0.06461
193.086	3.45202	0.06503
193.328	3.45596	0.06552
193.569	3.46001	0.0659
193.81	3.46388	0.06642
194.051	3.46786	0.06663
194.292	3.47183	0.06705
194.533	3.47581	0.06722
194.774	3.4798	0.06754
195.015	3.48381	0.06754
195.256	3.48798	0.06764
195.497	3.49226	0.0676
195.738	3.49663	0.06772
195.979	3.50109	0.06769
196.22	3.50564	0.06787
196.461	3.5103	0.0679
196.702	3.51504	0.06824
196.943	3.51979	0.06844
197.184	3.52463	0.069
197.426	3.52931	0.06943
197.667	3.53407	0.07006
197.908	3.53867	0.07064
198.149	3.54327	0.07128
198.39	3.54779	0.07185
198.631	3.55222	0.07245
198.872	3.55667	0.07279
199.113	3.56122	0.07322
199.354	3.56577	0.0735
199.595	3.57043	0.07385
199.836	3.57518	0.07415
200.077	3.57991	0.07463
200.318	3.58465	0.075
200.559	3.58939	0.07555
200.8	3.59404	0.07604
201.041	3.59851	0.07658
201.282	3.603	0.07684
201.523	3.60739	0.07718
201.765	3.61171	0.07714
202.006	3.61614	0.07696
202.247	3.62078	0.07647
202.488	3.62561	0.07597
202.729	3.63073	0.07528
202.97	3.63605	0.07474
203.211	3.64167	0.07403
203.452	3.64756	0.07366
203.693	3.65356	0.07335
203.934	3.65965	0.0733
204.175	3.66584	0.07334
204.416	3.67193	0.07364
204.657	3.67813	0.07393
204.898	3.68414	0.07449
205.139	3.69026	0.0749
205.38	3.69618	0.07568
205.621	3.70203	0.07613
205.863	3.70787	0.07683
206.104	3.71364	0.07726
206.345	3.71942	0.07788
206.586	3.72511	0.07819
206.827	3.73091	0.07864
207.068	3.73663	0.07886
207.309	3.74246	0.07908
207.55	3.74839	0.07914
207.791	3.75434	0.0793
208.032	3.7604	0.07922
208.273	3.76657	0.07923
208.514	3.77295	0.0791
208.755	3.77933	0.07919
208.996	3.78583	0.07905
209.237	3.79243	0.07911
209.478	3.79914	0.07904
209.719	3.80587	0.07913
209.96	3.81281	0.07903
210.202	3.81975	0.07925
210.443	3.82681	0.07919
210.684	3.83397	0.07949
210.925	3.84116	0.07958
211.166	3.84844	0.07994
211.407	3.85575	0.08018
211.648	3.86306	0.08066
211.889	3.87039	0.08095
212.13	3.87773	0.08146
212.371	3.88509	0.08179
212.612	3.89235	0.08227
212.853	3.89975	0.08236
213.094	3.90726	0.08272
213.335	3.91479	0.08275
213.576	3.92254	0.08294
213.817	3.93041	0.08297
214.058	3.93839	0.08317
214.299	3.94661	0.08321
214.541	3.95493	0.08357
214.782	3.96337	0.08382
215.023	3.97182	0.08439
215.264	3.98041	0.08478
215.505	3.98899	0.08559
215.746	3.9975	0.08619
215.987	4.00601	0.08699
216.228	4.01456	0.08756
216.469	4.02312	0.08834
216.71	4.03171	0.08886
216.951	4.04031	0.08948
217.192	4.04916	0.08982
217.433	4.05802	0.09042
217.674	4.06713	0.09063
217.915	4.07645	0.09128
218.156	4.08581	0.09173
218.397	4.09529	0.09247
218.639	4.1049	0.09301
218.88	4.11462	0.09398
219.121	4.12427	0.09479
219.362	4.13394	0.09583
219.603	4.14364	0.09664
219.844	4.15335	0.09768
220.085	4.1631	0.09844
220.326	4.17287	0.09936
220.567	4.18279	0.09992
220.808	4.19285	0.10065
221.049	4.20316	0.1011
221.29	4.21359	0.10183
221.531	4.2243	0.10226
221.772	4.23523	0.10306
222.013	4.24642	0.10376
222.254	4.25763	0.10495
222.495	4.26899	0.10591
222.736	4.28035	0.10745
222.978	4.29166	0.10863
223.219	4.30308	0.11027
223.46	4.31433	0.11161
223.701	4.32572	0.11312
223.942	4.33715	0.1144
224.183	4.34861	0.11593
224.424	4.36012	0.11703
224.665	4.37188	0.11833
224.906	4.38382	0.11942
225.147	4.39588	0.12083
225.388	4.408	0.12197
225.629	4.42026	0.12332
