1461.452424	2.46628E-06
1469.840819	3.41192E-06
1481.241327	3.01099E-06
1489.567011	2.78842E-06
1491.392191	2.49698E-06
1501.291275	2.31161E-06
1504.696092	2.11024E-06
1512.434104	1.91713E-06
1520.323153	1.78701E-06
1563.40209	9.74003E-07
1563.675749	8.85405E-07
1563.928869	1.43426E-06
1569.017065	1.27417E-06
1574.267464	1.06582E-06
1585.306382	8.70475E-07
1587.159774	1.45472E-06
1590.615897	1.00728E-06
1595.203573	1.17087E-06
1622.995773	9.35652E-07
1634.827011	1.13699E-06
1653.857879	8.49769E-07
1676.59628	7.38876E-07
1693.291649	8.37016E-07
1715.36362	6.8667E-07
1742.48691	8.181E-07
1756.226808	7.1821E-07
1774.483525	6.85722E-07
1782.474399	7.80769E-07
1813.382419	6.66004E-07
1860.63945	6.99375E-07
1889.195988	6.83577E-07
1914.7291	6.34316E-07
1922.255675	7.30075E-07
1940.785918	6.45103E-07
1976.205269	7.27278E-07
1992.934123	6.45414E-07
2038.16117	5.79703E-07
2064.392207	6.20552E-07
2117.206242	6.05314E-07
2181.246713	5.74517E-07
2219.270212	5.44357E-07
2241.005417	6.18608E-07
2259.133596	5.07542E-07
2316.322188	4.23053E-07
2321.646005	4.62983E-07
2368.306953	4.18961E-07
2377.51054	3.79346E-07
2436.917591	3.75323E-07
2440.436787	4.78062E-07
2453.78533	4.25639E-07
2572.031266	4.01562E-07
2588.495383	3.7134E-07
2679.788016	3.80345E-07
2778.599472	3.66351E-07
2891.993062	3.51721E-07
2925.352164	3.7493E-07
3009.796237	3.67393E-07
3045.6735	3.4114E-07
3107.373848	3.96804E-07
3188.418615	3.51045E-07
3228.650859	3.85503E-07
3389.67356	3.92082E-07
3447.828775	3.06707E-07
3554.982304	3.65918E-07
3586.212764	3.03251E-07
3646.405296	3.28504E-07
3715.457993	2.74198E-07
3838.862198	3.15735E-07
3923.93778	2.71144E-07
4073.215911	2.95158E-07
4251.01274	2.79625E-07
4338.76855	3.18587E-07
4436.847492	2.66369E-07
4502.285727	2.39586E-07
4548.829154	3.10176E-07
4685.725122	2.54642E-07
4793.963222	2.81463E-07
4885.396962	2.38383E-07
4898.746276	2.16811E-07
5083.427884	2.51362E-07
5234.325733	2.0764E-07
5346.400254	1.94619E-07
5349.21592	1.78961E-07
5409.839256	1.66339E-07
5712.016471	2.08726E-07
5743.094012	1.81191E-07
5752.841498	1.54979E-07
5862.446047	1.39362E-07
5912.414168	1.27736E-07
6106.182013	1.44886E-07
6263.61969	1.25722E-07
6300.401379	1.12692E-07
6769.412815	1.42602E-07
6925.505574	1.01672E-07
7229.768609	1.26321E-07
7252.211485	8.77207E-08
7539.129411	9.63247E-08
7799.884786	8.70724E-08
8241.615222	7.7446E-08
8306.446579	8.13353E-08
8823.541972	8.51447E-08
9082.383259	7.56324E-08
9542.490086	6.91096E-08
10084.87164	6.59288E-08
10293.87538	5.43147E-08
10569.93676	7.13453E-08
10595.26516	5.0537E-08
11733.80202	6.53324E-08
11765.05332	5.84078E-08
12152.24953	4.89212E-08
14307.15854	5.68005E-08
14503.54033	5.11858E-08
14537.35732	6.53123E-08
17037.54069	7.5758E-08
17184.48425	8.74005E-08
17606.74251	6.88831E-08
17856.73679	5.95899E-08
18247.73735	6.33836E-08
19728.0127	7.78292E-08
22710.99831	9.01877E-08
24480.14653	6.33787E-08
24732.88797	8.47841E-08
25373.54732	1.50769E-07
26136.84334	1.00056E-07
26333.72717	6.99593E-08
26871.09952	1.10004E-07
26906.26993	1.23307E-07
27584.96472	1.38684E-07
31538.44501	1.50461E-07
33742.7287	1.22687E-07
37849.32716	1.63348E-07
39099.60347	1.83092E-07
42868.35973	1.36761E-07
59078.75881	1.63259E-07
64332.7335	1.85252E-07
93744.1078	1.57695E-07
